año,trimestre,provincia,accesos por cada 100 hogares,banda ancha fija,dial up,adsl,cablemodem,fibra óptica,wireless,otros,mbps (media de bajada)
2022,2,Mendoza,49.39,13.86990049751244,0.0386567164179104,1.8737810945273636,3.855920398009951,6.741492537313435,1.3414925373134328,0.0958706467661691,30
2022,2,Misiones,51.0,13.969765625,0.0,2.906875,6.9734375,2.628828125,0.8651562500000001,0.59546875,46
2022,2,Neuquén,80.02,22.12328767123288,0.0641095890410959,4.075205479452055,10.26095890410959,3.948493150684932,3.74945205479452,0.1532876712328767,47
2022,2,Río Negro,67.85,20.949473684210524,0.0721052631578947,4.743421052631579,6.189473684210526,5.387631578947369,2.205263157894737,2.4957894736842103,33
2022,2,Salta,57.54,14.109166666666669,0.0003472222222222,2.962847222222222,6.679027777777779,3.269166666666667,0.6991666666666668,0.4993055555555555,39
2022,2,San Juan,49.46,12.210487804878053,0.0342682926829268,4.703658536585366,2.406585365853659,1.5034146341463417,2.665731707317073,0.9653658536585366,14
2022,2,San Luis,81.76,22.510925925925925,0.0337037037037037,1.27037037037037,5.376666666666666,0.0459259259259259,13.076666666666666,2.775,19
2022,2,Santa Cruz,43.15,14.844545454545454,0.0599999999999999,3.081818181818182,7.1893939393939394,3.277272727272727,1.1806060606060609,0.1754545454545454,12
2022,2,Santa Fe,77.9,24.6839606741573,0.0030898876404494,5.57561797752809,12.029016853932584,5.32311797752809,1.2101404494382024,0.5491573033707865,42
2022,2,Santiago Del Estero,47.7,11.242095238095237,0.0001904761904761,1.577238095238095,7.651238095238096,1.1052380952380954,0.6302857142857142,0.2782857142857143,16
2022,2,Tierra Del Fuego,99.86,28.13578947368421,0.1642105263157894,6.712631578947367,20.96684210526316,0.2121052631578947,0.0657894736842105,0.3426315789473684,11
2022,2,Tucumán,59.31,14.97041176470588,0.0017647058823529,5.052529411764706,0.9015882352941176,8.75429411764706,0.2351176470588235,0.0286470588235294,50
2022,1,Buenos Aires,76.08,25.891468412066025,0.035816733067729,2.231331815594764,15.531388730791122,7.069556061468412,0.7144052361980648,0.3806033010813887,63
2022,1,Capital Federal,111.8,45.36467948717949,0.069326923076923,3.278525641025641,39.0136217948718,1.997051282051282,0.1853846153846154,0.9594230769230768,88
2022,1,Catamarca,58.21,14.506279069767444,0.0002325581395348,3.2979069767441858,3.6086046511627914,6.771627906976744,0.3088372093023256,0.5195348837209303,51
2022,1,Chaco,44.06,12.64157894736842,0.000438596491228,2.841315789473685,5.661929824561405,3.215964912280702,0.716140350877193,0.2066666666666667,46
2022,1,Chubut,88.05,28.450166666666668,0.1545,7.355499999999999,11.111166666666668,1.5306666666666666,5.098666666666667,3.5086666666666666,13
2022,1,Córdoba,85.76,25.219321608040204,0.001859296482412,4.914824120603015,12.608015075376883,5.925577889447236,1.5287185929648242,0.2440452261306532,50
2022,1,Corrientes,47.64,11.881166666666669,0.0003333333333333,3.371833333333333,6.591083333333334,0.90625,0.5645,0.4478333333333333,38
2022,1,Entre Ríos,63.7,18.73454545454545,0.0015384615384615,4.696433566433567,9.7193006993007,1.614755244755245,1.825034965034965,0.8805594405594407,36
2022,1,Formosa,34.96,8.942295081967213,0.0,2.688032786885246,2.6109836065573773,0.8436065573770493,2.76655737704918,0.0331147540983606,30
2022,1,Jujuy,58.06,14.563625,0.0,2.663375,7.577,3.243625,0.58275,0.496875,28
2022,1,La Pampa,91.66,29.61081081081081,0.0464864864864864,2.162972972972973,15.94,5.875405405405406,5.379189189189189,0.2997297297297297,15
2022,1,La Rioja,78.77,22.18394736842105,0.0010526315789473,2.395526315789473,15.586315789473684,2.512105263157895,1.6828947368421052,0.0081578947368421,41
2022,1,Mendoza,48.74,13.65169154228856,0.0391044776119403,2.46089552238806,3.688805970149254,6.130746268656718,1.3417412935323385,0.0686069651741293,26
2022,1,Misiones,49.04,13.3990625,0.0,3.058359375,7.168125,1.96703125,0.609921875,0.595625,42
2022,1,Neuquén,74.17,20.43945205479452,0.0645205479452054,3.896301369863014,10.027397260273974,3.314109589041096,3.164109589041096,0.1020547945205479,43
2022,1,Río Negro,67.04,20.634342105263155,0.0727631578947368,5.087105263157895,5.9692105263157895,5.004868421052632,2.2125,2.4334210526315787,31
2022,1,Salta,56.11,13.715972222222222,0.0003472222222222,3.105138888888889,6.851875,2.846805555555556,0.4131944444444445,0.4993055555555555,37
2022,1,San Juan,43.55,10.718048780487806,0.0353658536585365,4.150975609756098,1.7620731707317074,1.3773170731707318,2.52719512195122,0.9358536585365856,12
2022,1,San Luis,80.72,22.159074074074077,0.0342592592592592,1.479074074074074,2.0918518518518514,0.0057407407407407,13.29796296296296,5.318703703703704,21
2022,1,Santa Cruz,43.34,14.817575757575757,0.0618181818181818,3.1930303030303024,7.096969696969697,3.2624242424242422,1.2042424242424243,0.1227272727272727,11
2022,1,Santa Fe,77.3,24.448426966292136,0.0032303370786516,5.996797752808989,12.489016853932585,4.1166292134831455,1.271376404494382,0.5778370786516853,39
2022,1,Santiago Del Estero,47.17,11.091333333333331,0.0001904761904761,1.7255238095238092,8.37895238095238,0.104095238095238,0.6046666666666666,0.2782857142857143,14
2022,1,Tierra Del Fuego,98.29,27.525263157894734,0.1647368421052631,6.858421052631578,20.36842105263157,0.2189473684210526,0.0652631578947368,0.1789473684210526,11
2022,1,Tucumán,57.39,14.44435294117647,0.0017647058823529,5.443058823529412,3.670352941176471,5.069058823529412,0.235,0.0286470588235294,47
2021,4,Buenos Aires,75.66,25.64220956719818,0.0363610478359908,2.4278189066059226,15.412904328018223,6.697175398633258,0.7225911161731208,0.4180808656036446,60
2021,4,Capital Federal,111.27,48.78667820069203,0.0755709342560553,3.8532871972318334,41.69993079584775,2.0762975778546715,0.1965051903114186,1.036228373702422,83
2021,4,Catamarca,55.25,15.97,0.0002702702702702,4.428378378378379,3.745405405405406,6.783783783783784,0.4086486486486486,0.6040540540540541,46
2021,4,Chaco,44.05,12.181355932203392,0.0004237288135593,3.0125423728813563,5.351271186440679,2.9396610169491524,0.6783898305084746,0.1999152542372881,42
2021,4,Chubut,82.57,27.01084745762712,0.16,7.857796610169491,9.73084745762712,1.6364406779661018,4.75271186440678,3.193050847457628,9
2021,4,Córdoba,84.51,26.52400537634409,0.0020698924731182,5.699220430107527,13.104543010752687,5.839086021505376,1.647231182795699,0.2359946236559139,46
2021,4,Corrientes,45.51,12.027256637168142,0.0003539823008849,3.763097345132744,6.299380530973451,0.8971681415929205,0.5998230088495576,0.468141592920354,36
2021,4,Entre Ríos,63.16,19.066474820143885,0.0015827338129496,5.068992805755396,9.596187050359712,1.6871942446043169,1.8001438848920863,0.9155395683453238,33
2021,4,Formosa,34.45,8.65532258064516,0.0,2.775967741935484,2.437258064516129,0.8308064516129032,2.5835483870967746,0.0277419354838709,29
2021,4,Jujuy,56.92,14.419620253164558,0.0,2.8265822784810126,7.659620253164556,3.057721518987341,0.370506329113924,0.5051898734177215,27
2021,4,La Pampa,89.57,30.524000000000004,0.0494285714285714,2.335714285714286,16.571428571428573,5.769142857142858,5.510285714285715,0.3868571428571428,14
2021,4,La Rioja,77.92,21.874736842105264,0.0010526315789473,2.733421052631579,14.908157894736842,2.4857894736842105,1.7402631578947367,0.0081578947368421,40
2021,4,Mendoza,47.51,13.967696335078534,0.0420942408376963,3.133089005235602,3.746230366492147,5.741727748691099,1.2914136125654452,0.0973298429319371,22
2021,4,Misiones,49.06,15.279642857142855,0.0,3.730178571428572,8.220357142857141,1.967410714285714,0.6829464285714285,0.67875,39
2021,4,Neuquén,73.3,21.616029411764703,0.0701470588235294,4.290441176470588,10.700147058823529,3.419558823529411,3.166323529411765,0.1097058823529411,40
2021,4,Río Negro,65.69,19.894675324675323,0.0732467532467532,5.4593506493506485,5.778571428571428,4.183376623376623,2.15038961038961,2.3962337662337663,27
2021,4,Salta,56.81,14.770296296296294,0.0004444444444444,3.479407407407407,7.393185185185183,2.93,0.4357037037037037,0.5324444444444444,34
2021,4,San Juan,39.59,10.913287671232878,0.0398630136986301,4.913424657534247,1.7947945205479452,1.5167123287671234,1.5647945205479454,1.1634246575342466,11
2021,4,San Luis,80.3,24.216734693877555,0.0381632653061224,1.7289795918367348,2.257959183673469,0.0061224489795918,14.4,5.861836734693878,21
2021,4,Santa Cruz,43.05,17.88,0.0777777777777777,3.996296296296296,8.482222222222221,3.715185185185186,1.6096296296296295,0.1544444444444444,9
2021,4,Santa Fe,77.09,24.47076271186441,0.0049717514124293,6.5939830508474575,12.552909604519774,3.64,1.2303954802259889,0.4584463276836158,36
2021,4,Santiago Del Estero,47.05,10.727685185185186,0.0001851851851851,1.762222222222222,8.015092592592591,0.1007407407407407,0.5792592592592593,0.2705555555555555,14
2021,4,Tierra Del Fuego,98.4,34.69466666666667,0.21,8.878000000000002,25.432,0.284,0.0826666666666666,0.228,11
2021,4,Tucumán,55.93,14.461151515151514,0.0018181818181818,5.929090909090909,3.577090909090909,4.775151515151515,0.1521818181818182,0.0294545454545454,45
2021,3,Buenos Aires,71.68,24.182374715261965,0.0295216400911161,3.335586560364465,14.780666287015944,5.043354214123007,0.6846697038724374,0.367619589977221,56
2021,3,Capital Federal,111.27,48.85110726643598,0.0556401384083044,4.944705882352941,41.24937716262976,1.486712802768166,0.2096539792387543,1.0162975778546712,78
2021,3,Catamarca,52.71,15.203513513513512,0.0002702702702702,4.976486486486486,3.1645945945945946,6.035405405405405,0.4237837837837838,0.6035135135135136,43
2021,3,Chaco,42.96,11.85322033898305,0.0002542372881355,3.2422033898305087,5.394830508474576,2.337542372881356,0.6794915254237289,0.1994067796610169,39
2021,3,Chubut,80.71,26.31627118644068,0.135593220338983,8.350677966101696,9.456610169491526,1.5162711864406782,3.962033898305085,3.166271186440678,8
2021,3,Córdoba,81.28,25.44962365591397,0.0016666666666666,6.163306451612903,12.828575268817204,4.502553763440861,1.5488440860215054,0.408010752688172,42
2021,3,Corrientes,44.9,11.84212389380531,0.0002654867256637,3.965044247787611,6.141858407079647,0.6674336283185841,0.5987610619469027,0.4692920353982301,32
2021,3,Entre Ríos,62.18,18.73093525179856,0.0010791366906474,5.355611510791367,9.262733812949644,1.4737410071942445,1.6906474820143886,0.9492805755395683,30
2021,3,Formosa,33.96,8.515322580645162,0.0,2.918225806451613,2.275967741935484,0.7629032258064515,2.5306451612903227,0.0275806451612903,27
2021,3,Jujuy,55.69,14.070632911392403,0.0,2.981518987341772,7.690886075949367,2.522278481012658,0.3736708860759494,0.5022784810126583,26
2021,3,La Pampa,84.28,28.67742857142857,0.0331428571428571,2.575714285714286,16.537428571428574,5.090571428571429,4.136857142857143,0.37,13
2021,3,La Rioja,77.26,21.620263157894737,0.0007894736842105,2.981315789473684,14.406315789473684,2.4852631578947366,1.7402631578947367,0.0078947368421052,39
2021,3,Mendoza,45.55,13.367539267015708,0.0324083769633507,4.789214659685864,3.73020942408377,3.695235602094241,1.1419371727748693,0.0433507853403141,13
2021,3,Misiones,45.57,14.154285714285711,0.0,3.859821428571428,7.988303571428572,0.979375,0.6426785714285713,0.6841071428571428,31
2021,3,Neuquén,69.71,20.505294117647058,0.0548529411764705,4.360294117647058,10.85205882352941,2.4198529411764707,2.8338235294117644,0.0941176470588235,38
2021,3,Río Negro,61.97,18.71220779220779,0.065064935064935,6.225194805194805,5.781688311688312,2.4318181818181817,1.9520779220779216,2.3864935064935064,25
2021,3,Salta,55.96,14.506,0.0001481481481481,3.645333333333333,7.282814814814814,2.676,0.424,0.478,31
2021,3,San Juan,39.46,10.853013698630138,0.0350684931506849,5.489315068493151,1.7701369863013698,0.9136986301369864,1.5578082191780822,1.157123287671233,7
2021,3,San Luis,79.87,24.02367346938776,0.030204081632653,1.7177551020408162,2.42530612244898,0.0055102040816326,14.052244897959184,5.853061224489796,22
2021,3,Santa Cruz,43.75,18.066296296296297,0.0729629629629629,4.572962962962963,8.504074074074074,2.343703703703704,1.581111111111111,1.1374074074074072,8
2021,3,Santa Fe,75.02,23.769293785310733,0.0042655367231638,6.947146892655368,12.518531073446326,2.638757062146892,1.2273163841807908,0.4418079096045197,33
2021,3,Santiago Del Estero,47.0,10.690462962962965,9.259259259259256e-05,1.8462037037037036,7.919907407407407,0.0841666666666666,0.5691666666666666,0.2711111111111111,13
2021,3,Tierra Del Fuego,94.95,33.28933333333334,0.1926666666666666,8.568666666666667,24.638666666666666,0.004,0.0106666666666666,0.26,10
2021,3,Tucumán,54.64,14.08769696969697,0.0015151515151515,6.332666666666667,3.264727272727273,4.300848484848485,0.1459393939393939,0.045030303030303,42
2021,2,Buenos Aires,70.0,23.503228929384967,0.0295216400911161,3.435392938496584,14.25871298405467,4.864310933940775,0.646617312072893,0.3277164009111617,53
2021,2,Capital Federal,110.14,48.399550173010375,0.0556401384083044,5.155328719723183,40.66079584775087,1.429688581314879,0.1930795847750864,1.0162975778546712,73
2021,2,Catamarca,52.34,15.065675675675676,0.0002702702702702,5.487837837837838,2.5475675675675675,6.035405405405405,0.3916216216216216,0.6035135135135136,42
2021,2,Chaco,43.33,11.92593220338983,0.0002542372881355,3.375084745762712,5.3345762711864415,2.337627118644068,0.6794915254237289,0.1994067796610169,37
2021,2,Chubut,72.29,23.45966101694916,0.1398305084745763,8.351016949152543,7.033389830508475,1.030677966101695,4.013898305084746,3.1705084745762715,8
2021,2,Córdoba,80.12,25.021989247311826,0.0016666666666666,6.445698924731182,12.57478494623656,4.082123655913978,1.5038709677419355,0.4171774193548387,40
2021,2,Corrientes,43.54,11.46,0.0002654867256637,4.128141592920355,5.952389380530974,0.3301769911504425,0.5802654867256638,0.4692920353982301,30
2021,2,Entre Ríos,61.66,18.53359712230216,0.0010791366906474,5.599712230215828,8.989712230215828,1.2846043165467629,1.711223021582734,0.9494244604316548,28
2021,2,Formosa,33.23,8.314677419354839,0.0,3.1566129032258066,2.0175806451612903,0.582258064516129,2.5306451612903227,0.0275806451612903,24
2021,2,Jujuy,56.18,14.157974683544303,0.0,3.131392405063291,7.69620253164557,2.4824050632911394,0.3456962025316455,0.5022784810126583,26
2021,2,La Pampa,82.08,27.87171428571429,0.0331428571428571,2.5762857142857145,16.28971428571429,4.894857142857143,3.774,0.37,12
2021,2,La Rioja,76.98,21.47342105263158,0.0007894736842105,3.0597368421052638,14.277631578947368,2.485526315789474,1.643421052631579,0.0078947368421052,39
2021,2,Mendoza,40.97,11.992251308900524,0.0324083769633507,4.790732984293194,3.7085863874345546,2.3401047120418847,1.1419371727748693,0.0432984293193717,13
2021,2,Misiones,45.01,13.944285714285714,0.0,4.014285714285714,7.844732142857142,0.9264285714285714,0.4747321428571427,0.6841071428571428,29
2021,2,Neuquén,69.14,20.276029411764704,0.0548529411764705,4.423970588235293,10.68970588235294,2.296911764705882,2.826176470588235,0.0941176470588235,36
2021,2,Río Negro,61.94,18.647142857142853,0.065064935064935,6.2583116883116885,5.683246753246753,2.432077922077922,1.9520779220779216,2.3864935064935064,24
2021,2,Salta,54.93,14.195333333333332,0.0001481481481481,3.8071111111111104,7.112296296296297,2.374074074074074,0.424,0.478,29
2021,2,San Juan,39.28,10.777671232876711,0.0350684931506849,5.489315068493151,1.6943835616438354,0.914109589041096,1.5578082191780822,1.157123287671233,7
2021,2,San Luis,83.48,25.03469387755102,0.030204081632653,1.7177551020408162,2.3077551020408165,0.0057142857142857,13.644897959183671,7.388775510204082,22
2021,2,Santa Cruz,44.01,18.06851851851852,0.0729629629629629,4.572962962962963,8.506296296296295,2.343703703703704,1.581111111111111,1.1374074074074072,8
2021,2,Santa Fe,75.07,23.74149717514124,0.0042655367231638,7.2525706214689265,12.20098870056497,2.554350282485876,1.2428531073446327,0.495,31
2021,2,Santiago Del Estero,46.56,10.563796296296294,9.259259259259256e-05,1.9198148148148144,7.756481481481479,0.0841666666666666,0.4704629629629629,0.3329629629629629,13
2021,2,Tierra Del Fuego,67.89,23.602666666666668,0.1926666666666666,8.568666666666667,15.002666666666666,0.004,0.0093333333333333,0.2106666666666666,9
2021,2,Tucumán,54.93,14.12278787878788,0.0015151515151515,6.692666666666667,2.9308484848484846,4.3444242424242425,0.1113333333333333,0.045030303030303,40
2021,1,Buenos Aires,69.11,23.091890660592256,0.0288496583143508,3.585871298405467,13.963872437357631,4.678798405466971,0.5626765375854215,0.3295216400911162,51
2021,1,Capital Federal,108.42,47.69145328719723,0.0480968858131487,5.529584775086505,39.62259515570934,1.3833910034602075,0.1923529411764705,1.0116262975778547,68
2021,1,Catamarca,48.9,14.045135135135135,0.0002702702702702,7.112432432432432,1.1916216216216216,5.050810810810811,0.087027027027027,0.6035135135135136,40
2021,1,Chaco,43.14,11.844661016949154,0.0002542372881355,3.662203389830509,5.190762711864407,2.1547457627118645,0.6783050847457628,0.1588983050847457,34
2021,1,Chubut,68.99,22.290677966101693,0.1398305084745763,7.7120338983050845,6.942372881355933,0.583728813559322,4.020847457627119,3.1715254237288137,8
2021,1,Córdoba,78.59,24.48456989247312,0.0014784946236559,6.998655913978495,11.954166666666667,3.6191935483870967,1.455295698924731,0.4587365591397849,36
2021,1,Corrientes,42.66,11.20548672566372,0.0002654867256637,4.350442477876107,5.56424778761062,0.2953097345132743,0.5264601769911504,0.4692920353982301,26
2021,1,Entre Ríos,60.44,18.125899280575545,0.0009352517985611,6.020719424460432,8.519712230215827,1.2119424460431656,1.4989928057553958,0.8754676258992805,24
2021,1,Formosa,32.73,8.175161290322581,0.0,3.332741935483871,1.8406451612903223,0.4132258064516129,2.527258064516129,0.0612903225806451,21
2021,1,Jujuy,55.63,13.981772151898737,0.0,4.082784810126582,6.87645569620253,2.192658227848101,0.3388607594936708,0.4910126582278481,27
2021,1,La Pampa,81.78,27.71114285714286,0.0331428571428571,2.5560000000000005,16.77457142857143,4.508285714285715,3.534,0.3714285714285714,11
2021,1,La Rioja,49.81,13.848684210526317,0.0007894736842105,4.569210526315789,9.206315789473685,0.0002631578947368,0.0657894736842105,0.0078947368421052,13
2021,1,Mendoza,39.15,11.429738219895288,0.0321989528795811,4.808586387434556,3.628010471204188,2.021937172774869,0.9597905759162304,0.0436125654450261,13
2021,1,Misiones,43.17,13.338124999999998,0.0,4.311785714285714,7.351696428571428,0.6307142857142857,0.4282142857142856,0.6157142857142857,25
2021,1,Neuquén,66.84,19.538529411764703,0.0548529411764705,4.444558823529412,10.361323529411765,2.083970588235294,2.610588235294117,0.0929411764705882,34
2021,1,Río Negro,60.88,18.268441558441555,0.065064935064935,6.334675324675325,5.479480519480519,2.3153246753246752,1.8174025974025971,2.3866233766233766,22
2021,1,Salta,53.93,13.89422222222222,0.0001481481481481,4.0568888888888885,6.606444444444444,2.333185185185185,0.4199259259259259,0.4779259259259258,27
2021,1,San Juan,39.06,10.686438356164384,0.0350684931506849,5.489315068493151,1.5875342465753426,0.9138356164383562,1.572876712328767,1.157945205479452,7
2021,1,San Luis,81.24,24.286938775510205,0.030204081632653,1.7177551020408162,2.179183673469388,0.0057142857142857,13.025714285714283,7.388775510204082,22
2021,1,Santa Cruz,41.65,16.98814814814815,0.0729629629629629,4.572962962962963,8.551481481481481,2.212962962962963,1.5792592592592594,0.1444444444444444,8
2021,1,Santa Fe,73.92,23.333050847457628,0.0038700564971751,7.825197740112993,11.906214689265536,2.004971751412429,1.1056497175141242,0.4948870056497175,28
2021,1,Santiago Del Estero,45.67,10.337037037037035,9.259259259259256e-05,2.4507407407407404,7.023055555555556,0.0527777777777777,0.4775925925925925,0.3329629629629629,12
2021,1,Tierra Del Fuego,77.35,26.755333333333336,0.1926666666666666,8.568666666666667,18.164666666666665,0.004,0.0,0.2106666666666666,9
2021,1,Tucumán,54.82,14.053939393939396,0.0013333333333333,8.921151515151514,0.7384848484848485,4.239636363636364,0.1111515151515151,0.0448484848484848,38
2020,4,Buenos Aires,68.98,23.09744839449541,0.0290481651376146,3.644787844036697,13.997981651376143,4.615774082568807,0.535802752293578,0.3321502293577981,50
2020,4,Capital Federal,108.31,47.686505190311415,0.0480968858131487,5.642214532871972,39.53384083044983,1.3802768166089965,0.1666089965397924,1.011660899653979,67
2020,4,Catamarca,49.41,14.16081081081081,0.0002702702702702,7.262162162162163,1.3824324324324324,4.825945945945946,0.087027027027027,0.6035135135135136,38
2020,4,Chaco,43.03,11.990344827586208,0.0002586206896551,3.821724137931035,5.275862068965518,2.04198275862069,0.689396551724138,0.1616379310344827,32
2020,4,Chubut,68.35,22.37051724137931,0.1422413793103448,7.879827586206898,6.85448275862069,0.5241379310344828,4.028103448275862,3.2262068965517243,7
2020,4,Córdoba,78.08,24.461951219512198,0.001490514905149,7.246504065040651,11.905745257452574,3.404336043360434,1.4316260162601626,0.475230352303523,35
2020,4,Corrientes,42.43,11.219285714285713,0.0002678571428571,4.473392857142857,5.490625,0.2808928571428571,0.5023214285714285,0.4723214285714285,25
2020,4,Entre Ríos,59.47,17.925217391304347,0.0009420289855072,6.208913043478261,8.236956521739131,1.1342753623188409,1.4642028985507247,0.8818115942028986,24
2020,4,Formosa,32.49,8.097741935483871,0.0,3.429677419354839,1.7401612903225807,0.3922580645161291,2.4743548387096777,0.0612903225806451,20
2020,4,Jujuy,53.46,13.570641025641024,0.0,4.211538461538461,6.771153846153847,2.005,0.138076923076923,0.4448717948717948,25
2020,4,La Pampa,81.77,27.65114285714286,0.0331428571428571,2.574,16.841428571428573,4.409142857142857,3.4840000000000004,0.3757142857142858,10
2020,4,La Rioja,50.11,14.263513513513514,0.0008108108108108,4.733243243243243,9.455135135135135,0.0002702702702702,0.0675675675675675,0.0081081081081081,13
2020,4,Mendoza,38.63,11.42755319148936,0.0327127659574468,4.885212765957446,3.636382978723404,1.9193085106382977,0.9750531914893618,0.0443085106382978,11
2020,4,Misiones,42.64,13.257747747747748,0.0,4.456036036036036,7.194144144144143,0.5936036036036035,0.3927027027027027,0.6212612612612612,25
2020,4,Neuquén,67.0,19.815223880597014,0.0556716417910447,4.547462686567164,10.539402985074624,2.04955223880597,2.640149253731343,0.0943283582089552,34
2020,4,Río Negro,61.09,18.51434210526316,0.0659210526315789,6.446184210526315,5.529210526315789,2.3455263157894737,1.841315789473684,2.418026315789474,22
2020,4,Salta,54.04,13.984179104477612,0.0001492537313432,4.228283582089552,6.553507462686567,2.2838805970149254,0.4371641791044776,0.4814925373134328,25
2020,4,San Juan,36.32,10.047222222222222,0.0355555555555555,5.565555555555556,0.972777777777778,0.9165277777777776,1.4538888888888888,1.174027777777778,6
